id,judul,ringkasan,popularitas,dewasa,original_language,id_negara,negara,id_perusahaan,perusahaan,negara_asal_perusahaan,durasi,pendapatan,tanggal_rilis,jumlah_vote,vote_rata_rata,sertifikasi,id_imdb,tahun_rilis
536631,Tumbal: The Ritual,,0.739,False,id,ID,Indonesia,61294.0,MSV Pictures,,92,0,2018-07-18,0,0.0,,,2018
807858,Jangan Sendirian,,0.739,False,id,ID,Indonesia,151100.0,Lensadewa Sinema,,84,0,2021-04-01,1,5.0,17+,,2021
545655,Bisikan Iblis,,1.185,False,id,ID,Indonesia,5344.0,MD Pictures,ID,87,0,2018-09-13,8,4.063,13+,tt8852302,2018
414607,Me And You Vs The World,"Kehidupan Jeremy (Rio Dewanto) yang mulai bosan dengan pekerjaan dan rutinitas kantorannya berubah ketika dia bertemu dengan Sera (Dhea Seto) yang juga sedang mencari jati dirinya dan bosan dengan dunia remaja yang menurutnya monoton.  Awal pertemuan ketika Jeremy sedang presentasi soal rafting dengan Kepala Sekolah (Joe P. Project). Presentasi Jeremy di tolak karena dianggap terlalu berbahaya untuk anak-anak SMU, dan Sera juga ikut menolak untuk kegiatan itu. Sebenarnya Bos Jeremy (Piyu) juga menolak rencana Jeremy. Tetapi Jeremy dan Baron (Gofar Hilman) tidak menyerah.",1.225,False,id,ID,Indonesia,7872.0,Rapi Films,ID,90,0,2014-04-14,0,0.0,,,2014
646705,Mekah I'm Coming,"Hubungan Eddy, pemilik usaha bengkel desa, dan Eni bisa kandas lantaran Eni akan dijodohkan dengan saudagar kaya dari kota, Pietoyo. Berkat saran Ibunya, Eddy berhasil merayu orangtua Eni dengan mengatakan akan berangkat Haji tahun ini. Faktanya, untuk mendapatkan kuota visa Haji resmi harus mengantri selama 10 tahun. Eddy memutuskan menjual bengkel tempat usahanya, dan mengambil jalur kilat. Sesampainya di Jakarta, Eddy baru sadar kalau ia ditipu. Dalam kebimbangan, Eddy harus menyembunyikan hal tersebut dari siapapun. Ia menunggu waktu yang tepat untuk pulang kampung, agar seolah-olah ia benar-benar naik Haji dan bisa segera menikahi Eni.",0.761,False,id,ID,Indonesia,5344.0,MD Pictures,ID,96,0,2020-03-05,2,8.5,13+,tt11708788,2020
773510,Si Kabayan dan Anak Jin,"Si Kabayan (Didi Petet) jadi santri di sebuah pesantren untuk bisa mendekati Nyi Iteung (Nike Ardilla), anak tunggal pimpinan atau Ajengan Pesantren. Dalam usahanya ini ia dibantu anak jin yang semula mengganggunya, tapi lalu bersahabat bahkan bisa menampakkan diri (Sena A. Utoyo). Suatu hari datang teman Ajengan, pak Cokro (Moortri Purnomo), untuk membalas budi yang pernah diterimanya. Iteung diminta disekolahkan di IAIN Yogya. Iteung pergi, Kabayan kesepian. Di Yogya, Iteung terpaksa bergaul akrab dengan Jerry (Regi Reygusta Ninda) keponakan bu Cokro (Yetti Syarifah). Mereka diharap berjodoh. Anak Cokro sendiri, Budiman (Jef Elva Koswara) yang belajar juga di pesantren, memberitahu Kabayan bahwa Jerry itu pecandu narkotik. Maka berangkatlah Kabayan ke Yogya. Iteung ternyata sudah dijual ke sindikat narkotik. Dengan bantuan anak jin, Kabayan berhasil menyelamatkan Iteung",1.183,False,id,ID,Indonesia,145197.0,PT Kharisma Jabar Film,,95,0,1991-01-01,0,0.0,,tt1067238,1991
754314,Noktah Merah Perkawinan,,1.427,False,id,ID,Indonesia,7872.0,Rapi Films,ID,119,0,2022-09-15,2,8.5,13+,tt17634494,2022
744322,Sebuah Film Karya Setan,,0.765,False,id,ID,Indonesia,106624.0,Kolong Sinema,ID,20,0,2020-10-04,2,6.5,17+,,2020
634811,Kelam,,1.227,False,id,ID,Indonesia,116587.0,Open Door Films,,76,0,2019-10-24,1,5.0,17+,tt11013850,2019
902883,Larut Kalut,,1.27,False,id,ID,Indonesia,142268.0,Raincinema Pictures,,20,0,2022-11-01,0,0.0,,,2022
651189,Akhir Kisah Cinta Si Doel,"Kepulangan SARAH bersama DUL ke Jakarta, disambut bahagia oleh keluarga DOEL. Namun hal tersebut juga membuat ZAENAB, SARAH, dan DOEL dihadapkan pada pilihan besar. ZAENAB yang positif hamil dan masih trauma pernah kehilangan buah hati di masa lalu, kini harus memilih antara tetap berada di sisi DOEL, atau merelakannya demi menyatukan kembali sebuah keluarga.",1.099,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,92,0,2020-01-23,5,7.2,13+,tt11469660,2020
419643,Kisah Cinta Nyi Blorong,,1.21,False,id,ID,Indonesia,,,,79,0,1989-01-01,0,0.0,,,1989
496913,Bayi Gaib,,1.208,False,id,ID,Indonesia,5344.0,MD Pictures,ID,91,0,2018-02-15,2,5.8,17+,tt10178972,2018
412442,Super Didi,,1.208,False,id,ID,Indonesia,80624.0,Muti Didi Film,,107,0,2016-04-21,0,0.0,,tt5164606,2016
1040662,Vania on Lima Street,,1.202,False,id,ID,Indonesia,114901.0,Limaenam Films,ID,24,0,2022-12-03,0,0.0,PG13,tt24081110,2022
521815,Sajen,,1.204,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,92,0,2018-05-03,5,4.2,,tt8386446,2018
407434,Tiga Dara,,1.204,False,id,ID,Indonesia,79527.0,PT. PERFINI FILMS,ID,100,0,1956-08-25,2,8.0,,tt1042390,1956
818728,Wave of Cinema: Nanti Kita Cerita Tentang Hari Ini,,1.452,False,id,ID,Indonesia,181642.0,Visinema Music,ID,71,0,2020-09-25,0,0.0,,,2020
546408,Gara-Gara Bola,,1.202,False,id,ID,Indonesia,72754.0,Nation Pictures,,75,0,2008-08-13,2,5.0,,tt1308944,2008
640878,Santet 1000 Hari,,0.773,False,id,,,124039.0,GENFLIX,,90,0,2022-06-07,0,0.0,,,2022
373102,Tabula Rasa,,1.201,False,id,ID,Indonesia,78890.0,LifeLike Pictures,ID,106,0,2014-09-05,2,7.5,,tt3694000,2014
602454,Pergaulan Metropolis 2,,1.46,False,id,ID,Indonesia,16514.0,Soraya Intercine Films,ID,83,0,1995-11-13,1,10.0,,tt0345299,1995
758379,Kadet 1947,,1.676,False,id,ID,Indonesia,46840.0,Legacy Pictures,,111,0,2021-11-25,2,6.0,13+,tt12593454,2021
558234,Dongeng Mistis,,0.779,False,id,ID,Indonesia,51443.0,Renee Pictures,,88,0,2018-11-22,3,6.3,17+,,2018
672943,Djoerig Salawe,"Dua jawara desa - Adang dan Asep, bersaing menjadi calon lurah. Meskipun Adang menang, ia malah bangkrut dan ditinggal istri. Sementara Asep justru makin kaya raya. Bahkan mampu melunasi utang Adang.",1.195,False,id,ID,Indonesia,119843.0,Multi Buana Kreasindo,,0,0,2020-03-07,0,0.0,13+,tt11799770,2020
381129,Akibat Pergaulan Bebas,,1.181,False,id,ID,Indonesia,64837.0,Mitra Pictures,,85,0,2010-04-29,0,0.0,,tt1657318,2010
328088,Haji Backpacker,"Mada memberontak kepada Tuhan, karena sudah merenggut ibunya. Ia juga kehilangan cinta yang membuatnya patah hati. Ia marah pada kenyataan, kemudian memutuskan untuk menjadi backpacker dan hidup bebas. Bahkan ia juga meninggalkan Tuhan, keluarga, dan Sahabatnya. Pada dunia luar yang bebas, Mada menemukan kebahagiaan ragawi, namun merasa kosong secara rohani.",1.178,False,id,ID,Indonesia,72761.0,Falcon Pictures,ID,107,0,2014-10-02,0,0.0,,,2014
496067,Lentera Merah,"Lentera Merah adalah sebuah majalah kampus UNI (Universitas Negeri Indonesia) yang sudah ada sejak dulu dengan tulisan-tulisannya yang kritis dan berani. Setelah pembrendelan anggota PKI pada tahun 60an, hingga kini Lentera Merah masih tetap eksis dengan model tulisannya yang menantang.",1.177,False,id,ID,Indonesia,7872.0,Rapi Films,ID,100,0,2006-05-24,0,0.0,,tt0955832,2006
1026399,Lalu,,0.889,False,id,,,,,,19,0,2022-12-01,0,0.0,,,2022
796123,Wave of Cinema: Surat Dari Timur,,1.198,False,id,ID,Indonesia,181642.0,Visinema Music,ID,57,0,2020-10-09,0,0.0,,,2020
671049,Surga yang Tak Dirindukan 3,,1.296,False,id,ID,Indonesia,5344.0,MD Pictures,ID,120,0,2021-04-16,3,6.3,13+,tt13346994,2021
568754,Silam,,1.176,False,id,ID,Indonesia,5344.0,MD Pictures,ID,80,0,2018-12-13,5,7.7,17+,tt9372808,2018
511702,Guru Ngaji The Movie,,1.176,False,id,ID,Indonesia,102100.0,Chanex Ridhall Pictures,,90,0,2018-03-14,0,0.0,,,2018
405036,ILY from 38.000 Ft,"Aletta (Michelle Ziudith) pergi ke Bali dengan tujuan berlibur. Di sana, ia bertemu dengan Arga (Rizky Nazar), seorang mahasiswa, yang menyebabkan Aletta langsung dekat dengannya. Lambat laun, hubungan Aletta dan Arga semakin dekat sehingga pada saat Aletta hendak kembali ke Jakarta, Agra berjanji akan menyusul Aletta ke Jakarta untuk menikahinya. Akan tetapi, Arga belum juga hadir ke Jakarta untuk memenuhi janjinya tersebut kepada Aletta",1.176,False,id,ID,Indonesia,46840.0,Legacy Pictures,,102,0,2016-07-06,4,6.0,,tt5891136,2016
390888,30 Hari Mencari Cinta,"Kisah tiga sahabat, Keke (Dinna Olivia), Gwen (Nirina Zubir) dan Olin (Agnes), yang berkawan sejak SMA dan saat kuliah masih bersama-sama tinggal di rumah orangtua Olin. Suatu saat mereka tersadar belum punya pacar, dan mereka sepakat untuk mencari pacar. Usaha pertama gagal, dan mereka lalu bertaruh siapa yang pertama mendapat pacar dalam 30 hari. Kebersamaan mereka jadi merenggang.",1.176,False,id,ID,Indonesia,74336.0,PT Rexinema Multimedia Pratama,,113,0,2004-01-09,0,0.0,,tt0395425,2004
331241,Mika,,1.173,False,id,ID,Indonesia,48841.0,First Media Productions,,100,0,2013-01-17,1,6.0,,tt2773610,2013
642242,Wening,,0.721,False,id,ID,Indonesia,113214.0,Stro TV,,78,0,2019-10-23,1,8.0,17+,,2019
521211,3 Dara 2,,1.17,False,id,,,69003.0,MNC Pictures,ID,89,0,2018-10-25,2,2.5,,tt9033494,2018
503349,Yowis Ben,,1.168,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,99,0,2018-02-22,9,6.944,13+,tt8024712,2018
681781,Surga di Bawah Langit,,0.7,False,id,ID,Indonesia,133350.0,Visi Optima Indonesia,,0,0,2021-07-29,0,0.0,13+,,2021
1040660,Bambang,,0.916,False,id,,,,,,23,0,2022-12-02,0,0.0,NC16,,2022
1040656,Rumah Paku,,0.916,False,id,,,,,,9,0,2022-12-02,0,0.0,,,2022
672440,Serigala Langit,,0.698,False,id,ID,Indonesia,106899.0,E-Motion Entertainment,,110,0,2021-08-10,0,0.0,,tt11853484,2021
106535,Pusaka Penyebar Maut,,1.164,False,id,,,,,,75,0,1990-01-01,0,0.0,,,1990
599808,Single: Part 2,Ebi bertekad untuk melepaskan status single-nya sebelum ulang tahunnya yang ke-30 meskipun ia tidak tahu bagaimana caranya.,1.247,False,id,,,16514.0,Soraya Intercine Films,ID,128,0,2019-06-04,2,8.0,13+,tt10157842,2019
803240,Wave of Cinema: Generasi 90an,,1.196,False,id,ID,Indonesia,181642.0,Visinema Music,ID,51,0,2020-10-09,0,0.0,,,2020
773525,Booking Out,,0.697,False,id,ID,Indonesia,78890.0,LifeLike Pictures,ID,27,0,2020-11-25,0,0.0,,,2020
543820,Menunggu Pagi,,0.995,False,id,ID,Indonesia,96133.0,IFI Sinema,,82,0,2018-10-11,2,5.0,17+,tt9053858,2018
350816,Siluman Clurit Perak,,1.161,False,id,ID,Indonesia,31382.0,P.T. Inem Film,,90,0,1988-07-09,1,7.0,,,1988
106528,Jaka Sembung & Bergola Ijo,,1.159,False,id,ID,Indonesia,7872.0,Rapi Films,ID,94,0,1985-06-01,2,7.5,,tt0094297,1985
616846,Persepsi,,1.486,False,id,ID,Indonesia,120983.0,Elior Pictures,,52,0,2021-06-11,1,6.0,,tt6054298,2021
557908,Manusia enam juta dollar,,1.153,False,id,ID,Indonesia,92244.0,PT Bola Dunia Film,ID,112,0,1981-01-01,1,7.0,,tt1129984,1981
174857,Kabayan Jadi Milyuner,,1.153,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,103,0,2010-12-23,2,5.5,,tt1817710,2010
605051,Koki-Koki Cilik 2,,0.967,False,id,ID,Indonesia,69003.0,MNC Pictures,ID,90,0,2019-06-27,1,6.0,SU,tt10468374,2019
478667,Detik Terakhir,,1.152,False,id,ID,Indonesia,72727.0,Indika Entertainment,,97,0,2005-09-29,2,0.8,,tt0959448,2005
749646,Harapan-harapan yang Sempit,,1.603,False,id,ID,Indonesia,133274.0,Kamarkecil Studio,,15,0,2020-05-19,1,10.0,Kamarkecil Studio,,2020
573110,Laundry Show,,0.687,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,97,0,2019-02-07,5,4.5,13+,tt9530954,2019
457570,Selebgram,,1.144,False,id,ID,Indonesia,65114.0,K2K Production,ID,94,0,2017-05-10,1,6.0,,,2017
634802,Ku Tak Percaya Kamu Mati,,0.686,False,id,ID,Indonesia,123486.0,Tentrem 9 Film,,85,0,2019-10-10,0,0.0,SU,,2019
724368,Bekas Rumah Sakit,,1.597,False,id,ID,Indonesia,98029.0,DCU Production,,83,0,2020-08-06,1,1.0,13+,,2020
617275,Susi Susanti: Love All,,1.086,False,id,ID,Indonesia,74352.0,Oreima Films,,96,0,2019-10-24,5,7.2,13+,tt10394822,2019
484527,Benci Disko,"Hamdan (Denny Malik), jago disko yang dipuja di lingkungan rumahnya harus menikahi Jubaedah dan Lusi karena hamil. Dua istri Hamdan tinggal di kontrakan yang bersebelahan di gang Kelinci. Sembilan bulan kemudian Jubaedah dan Lusi masing-masing melahirkan anak laki-laki, anak Jubaedah bernama Harim (Tora Sudiro) dan anak Lusi bernama Setiawan (Vincent Club80s). Setelah kelahiran dua anak laki-laki tersebut, pertengkaran di dalam keluarga Hamdan terjadi setiap hari. Hingga satu saat, Hamdan meninggalkan keluarganya, lari bersama perempuan lain dan anak perempuannya bernama Harti.",1.14,False,id,ID,Indonesia,7872.0,Rapi Films,ID,89,0,2009-05-14,0,0.0,,tt1414456,2009
547644,Mengakhiri Cinta dalam 3 Episode,,1.139,False,id,ID,Indonesia,,,,54,0,2018-08-13,0,0.0,,,2018
521879,Enak Tho Zamanku: Piye Kabare,"Film Enak Tho Zamanku, Piye Kabare menceritakan tentang Pinuntun (diperankan oleh Dolly Marten) yang disingkirkan oleh kawanan GatoLoco (diperankan oleh Eko Xamba) secara brutal. Hal ini terjadi akibat tragedi perebutan warisan yang meliputi Restoran, Hotel dan Klub Malam. Akhirnya, Pinuntun pun mengalami gangguan kesehatan akibat insiden tersebut.  Banyak pihak yang mengharapkan kesembuhan Pinuntun, salah satunya Mbah Mangun (diperankan oleh Otig Pakis) yang lihai membuat menu hidangan nasi goreng bagi para pelanggannya. Selain itu, pihak Belanda yang memiliki tradisi napak tilas bagi leluhur Indonesia pun juga mengharapkan hal yang sama pada Pinuntun. Jadi jangan sampeai ketinggalan nonton film Enak Tho Zamanku, Piye Kabare di bioskop terdekat di kota anda.",1.139,False,id,ID,Indonesia,125495.0,Kreativa Art,,90,0,2018-04-12,0,0.0,,,2018
479710,Wage,Sebuah film biografi Wage Rudolf Soepratman yang menciptakan lagu Indonesia Raya.,1.136,False,id,ID,Indonesia,,,,110,0,2017-11-09,0,0.0,,tt7596856,2017
441143,Generasi Kocak: 90-an vs Komika,,1.135,False,id,ID,Indonesia,65114.0,K2K Production,ID,80,0,2017-02-15,0,0.0,,,2017
1009158,Necessity of Life,,0.679,False,id,ID,Indonesia,180065.0,Sinema 5,,15,0,2021-09-25,0,0.0,,,2021
783651,Kisah Cinderella,,0.679,False,id,ID,Indonesia,146961.0,PT Sandina Jaya Utama Film,,82,0,1978-09-18,0,0.0,,,1978
783611,Harim di Tanah Haram,,0.679,False,id,,,,,,114,0,2015-12-10,1,5.0,,,2015
421242,Janji,,1.131,False,id,ID,Indonesia,46840.0,Legacy Pictures,,111,0,2017-01-05,1,10.0,,,2017
632656,Santet Kuntilanak,,0.677,False,id,ID,Indonesia,90391.0,Studio Sembilan Production,ID,77,0,2012-03-08,0,0.0,,tt2251780,2012
544568,Kado Hari Jadi,,1.128,False,id,,,,,,72,0,2008-08-09,0,0.0,,tt1347052,2008
395695,Km 97,,1.128,False,id,ID,Indonesia,109959.0,Arcadia Productions,,82,0,2013-05-02,1,4.0,,,2013
419862,Tengkorak Hidoep,,1.127,False,id,ID,Indonesia,161608.0,Action Film,ID,0,0,1941-01-01,0,0.0,,,1941
522113,Singa Betina dari Marunda,,1.126,False,id,,,,,,0,0,1971-01-01,0,0.0,,,1971
522051,Karma,,1.125,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,86,0,2008-07-24,1,7.0,,tt1239445,2008
814910,Anak-anak Tak Beribu,,1.198,False,id,ID,Indonesia,7872.0,Rapi Films,ID,89,0,1980-07-15,1,7.0,,,1980
521372,"Ayah, Mengapa Aku Berbeda?",,1.123,False,id,ID,Indonesia,7872.0,Rapi Films,ID,99,0,2011-04-30,1,4.0,,tt2285389,2011
448858,Gita Cinta dari SMA,,1.123,False,id,ID,Indonesia,,,,110,0,1979-03-24,1,8.0,,tt1158254,1979
444746,Cintapuccino,,1.122,False,id,ID,Indonesia,96465.0,Sinemart Pictures,,113,0,2007-08-30,1,9.0,,tt1068229,2007
580219,Tak Ingin Sendiri,"Pras yang seperti tak kekurangan apa-apa --kuliah hampir selesai, orang tua kaya, pacar cantik dan setia-- tiba-tiba kedapatan kena kanker paru-paru. Paling lama ia hanya bisa bertahan enam bulan. Orang tua Pras minta pada orang tua Tika agar segera menikah. Tika yang memang sangat mencintai Pras setuju, meski orang tuanya sebenarnya keberatan. Pras mengajak Tika tinggal di desa nelayan. Ia ingin menyumbangkan tenaga dan pikirannya untuk desa itu. Ketika Tika hamil, ia menyembunyikan kenyataan itu, meski Pras tahu sendiri dan pura-pura tak tahu. Kematian akhirnya datang juga, tapi Tika merasa lega karena merasa Pras telah menikmati apa yang diinginkannya.",0.672,False,id,ID,Indonesia,65106.0,PT Kanta Indah Film,ID,93,0,1985-01-01,1,6.0,,tt2079586,1985
419606,Tamu tengah malam,,1.12,False,id,,,,,,86,0,1989-01-01,1,5.0,,tt1866253,1989
106540,Kelabang Seribu,,1.12,False,id,ID,Indonesia,,,,95,0,1987-01-01,1,10.0,,tt0347328,1987
526213,Dimsum Martabak,,1.119,False,id,ID,Indonesia,104945.0,RA Pictures,ID,98,0,2018-06-15,4,4.9,13+,tt8669090,2018
584131,MatiAnak,,1.564,False,id,ID,Indonesia,5344.0,MD Pictures,ID,85,0,2019-03-28,7,6.857,13+,tt9828814,2019
1002430,Pesantren,,0.667,False,id,DE,Germany,68447.0,Lola Amaria Production,,105,0,2022-11-17,0,0.0,,,2022
405039,Ular Tangga,,1.106,False,id,ID,Indonesia,24289.0,CineGear Productions,,93,0,2017-03-09,2,5.5,17+,tt5742836,2017
524742,Zeta: When the Dead Awaken,,1.105,False,id,ID,Indonesia,120390.0,Swan Studio,,94,0,2019-08-01,0,0.0,17+,tt10655922,2019
613690,Suwung,,0.93,False,id,ID,Indonesia,120441.0,Filosofi Dunia Khayalan,,0,0,2019-07-18,0,0.0,17+,,2019
594223,Bumi Itu Bulat,"Kerap berseteru dengan ayahnya yang banser, Rahabi lebih memilih teman-temannya di kampus, Markus, Hitu, Sayid dan Tiara membentuk grup acapella. Produser musik yang menawari rekaman punya syarat menyertakan Aisha, mantan penyanyi cilik yang punya ideologi berbeda.",1.544,False,id,ID,Indonesia,72889.0,Astro Shaw Sdn Bhd,,103,0,2019-04-11,0,0.0,,,2019
506731,Love for Sale,Richard menerima tantangan bahwa ia tak bisa menemukan pasangan saat menghadiri pernikahan seorang teman. Ia tak tahu aplikasi kencannya mencakup kontrak 45 hari.,1.103,False,id,ID,Indonesia,51422.0,Visinema Pictures,ID,100,0,2018-03-15,10,7.95,21+,tt8065796,2018
1007071,Nafsu X,,0.661,False,id,ID,Indonesia,,,,79,0,1996-01-01,0,0.0,,,1996
783364,Chika,,0.917,False,id,,,,,,130,0,2008-09-26,0,0.0,,tt1301247,2008
503624,Bunda: Kisah Cinta 2 Kodi,"Tika berjuang menyelamatkan kehidupan keluarga dan rumah tangganya. Ia berani memulai bisnis baju muslim anak, yang belum ia pahami sama sekali, serta menerima kenyataan pahit bahwa suaminya memutuskan untuk mengikuti permintaan terakhir ibunya untuk menikah lagi dengan wanita pilihan ibunya. Ia tak hanya mempertahankan kelangsungan hidup keluarga, tapi juga mengembalikan cinta keluarga.",1.099,False,id,ID,Indonesia,100692.0,Inspira Pictures,,97,0,2018-02-08,0,0.0,,,2018
552862,Tiger Boy,,1.421,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,93,0,2015-10-15,0,0.0,13+,,2015
193598,Batas Impian Ranjang Setan,,1.098,False,id,ID,Indonesia,,,,83,0,1986-01-01,0,0.0,,tt0286045,1986
522058,Genderuwo,,1.096,False,id,ID,Indonesia,65114.0,K2K Production,ID,93,0,2007-09-06,0,0.0,,tt1102212,2007
363712,The Wedding & Bebek Betutu,,1.096,False,id,ID,Indonesia,65369.0,Awan Sinema Kreasi Production,,110,0,2015-10-08,0,0.0,,tt4889308,2015
1056138,Strangers with Memories,,0.852,False,id,ID,Indonesia,187522.0,IDN Pictures,,30,0,2022-11-30,0,0.0,,,2022
412564,Bising: Noise & Experimental Music in Indonesia,,1.095,False,id,ID,Indonesia,74282.0,Buttonijo Films,ID,67,0,2014-10-16,0,0.0,,tt4477156,2014
551620,Taman Lawang,,0.656,False,id,ID,Indonesia,109545.0,W Film Production,,83,0,2013-11-07,0,0.0,,tt11655972,2013
372213,Merindu Mantan,,1.094,False,id,ID,Indonesia,56879.0,Add Word Productions,ID,10,0,2012-05-27,0,0.0,,tt2151354,2012
965985,Anakluh,,0.667,False,id,ID,Indonesia,173948.0,Bomb Creative Production,,89,0,2011-01-13,0,0.0,,tt1856677,2011
791707,Nazar,,0.656,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,90,0,2009-10-15,0,0.0,,tt1537862,2009
791707,Nazar,,0.656,False,id,ID,Indonesia,16614.0,MVP Pictures,ID,90,0,2009-10-15,0,0.0,,tt1537862,2009
363580,Love in Perth,,1.093,False,id,AU,Australia,5344.0,MD Pictures,ID,90,0,2010-12-30,0,0.0,,tt1593726,2010
237405,Virgin 3: Satu Malam Mengubah Segalanya,"Awalnya, Dini, Tika, Sherry dan Putri hanya berencana merayakan malam terakhir Putri sebelum keberangkatannya untuk melanjutkan sekolah di Melbourne. Atas ide Sherry, walaupun mereka masih di bawah umur, dengan bantuan seorang fotografer Tyo, akhirnya mereka berhasil masuk ke club yang sangat eksklusif. Di sanalah kekacauan mulai terjadi. Anak-anak yang belum pernah mencoba kehidupan malam diberi minuman, dan ternyata banyak kejutan yang menanti mereka.",1.093,False,id,ID,Indonesia,14140.0,Starvision Plus,ID,82,0,2011-03-16,0,0.0,,tt1930549,2011
52377,Tiran-Mati Di Ranjang,,1.093,False,id,ID,Indonesia,10657.0,Maxima Pictures,ID,75,0,2010-04-01,0,0.0,,tt1631840,2010
960263,Anak Ajaib,,1.092,False,id,ID,Indonesia,109673.0,Lupus Entertainment,,90,0,2008-12-11,0,0.0,SU,tt1356717,2008
783529,Bangkitnya Mayit: The Dark Soul,Sebuah dusun diteror oleh iblis bernama Nyai Danan Wati (Alda Augustine) akibat dari pasangan suami istri bernama Koswara (Clift Sangra) dan Sumi (Endah Pitasari) yang merupakan warga dusun tersebut yang melakukan pesugihan di Ringin lawang. Imas (Rachel ex JKT48) adalah anak dari pasangan suami istri tersebut yang merupakan anak dari hasil pesugihan.,0.94,False,id,ID,Indonesia,146921.0,TGS Pictures,,86,0,2021-01-14,0,0.0,13+,tt10997908,2021
306859,Korban Fitnah,,1.091,False,id,ID,Indonesia,128772.0,PT Persari Films,ID,79,0,1959-01-01,0,0.0,,tt0384261,1959
808545,Masih Adakah Cinta,,0.654,False,id,ID,Indonesia,151234.0,PT Surya Berlian Jaya Film,,96,0,1980-10-15,0,0.0,,,1980
732815,Asal Tahu Saja,,0.654,False,id,,,,,,85,0,1984-01-01,0,0.0,,,1984
670991,Ramadhan dan Ramona,,0.654,False,id,ID,Indonesia,128849.0,PT Citra Wiwitan Film,,87,0,1992-01-01,0,0.0,,,1992
